"Dataset ID","Dataset's Metis page","Dataset size","Provider","Data provider","Record ID","Last record index","Record edm:type","Record content tier","Record metadata tier","Link type","Link","Link server","Time of checking","Error"
"0940404","https://metis.europeana.eu/dataset/edit/0940404","102","Federacja Bibliotek Cyfrowych",,"/0940404/_nnmh6T5","2017-11-30T07:50:43.035+01:00","TEXT","0","0","edm:isShownBy","http://bc.klf.uw.edu.pl/414","http://bc.klf.uw.edu.pl/","2023-11-02T13:50:34.103+01:00","Problem while processing http://bc.klf.uw.edu.pl/414
  caused by:
Connect to http://bc.klf.uw.edu.pl:80 [bc.klf.uw.edu.pl/193.0.66.230] failed: Connect timed out"
"0940405","https://metis.europeana.eu/dataset/edit/0940405","6528","Federacja Bibliotek Cyfrowych",,"/0940405/_nnsXVrc","2017-11-30T08:03:15.985+01:00","TEXT","1","A","edm:isShownBy","http://bcpw.bg.pw.edu.pl/Content/6117/mpw2006_nr06.pdf","http://bcpw.bg.pw.edu.pl/","2023-11-02T13:57:14.246+01:00","Problem while processing http://bcpw.bg.pw.edu.pl/Content/6117/mpw2006_nr06.pdf
  caused by:
Read timed out"
"0940420","https://metis.europeana.eu/dataset/edit/0940420","34737","Federacja Bibliotek Cyfrowych",,"/0940420/_nnmbgm3","2017-11-30T10:09:04.211+01:00","TEXT","1","A","edm:isShownBy","http://www.dbc.wroc.pl/Content/27400/Ostasiewicz_Problem_stabilnych_malzenstw_czyli_o_pozytkach.pdf","http://www.dbc.wroc.pl/","2023-11-02T13:48:03.619+01:00","Problem while processing http://www.dbc.wroc.pl/Content/27400/Ostasiewicz_Problem_stabilnych_malzenstw_czyli_o_pozytkach.pdf
  caused by:
Download failed of resource http://www.dbc.wroc.pl/Content/27400/Ostasiewicz_Problem_stabilnych_malzenstw_czyli_o_pozytkach.pdf. Status code 404 (message: Not Found)."
"0940425","https://metis.europeana.eu/dataset/edit/0940425","38898","Federacja Bibliotek Cyfrowych",,"/0940425/_nnhp0Rt","2017-11-30T09:49:08.035+01:00","TEXT","1","A","edm:isShownBy","http://zbc.ksiaznica.szczecin.pl//Content/5407/GK_1958_236.djvu","http://zbc.ksiaznica.szczecin.pl/","2023-11-02T13:48:18.034+01:00","Problem while processing http://zbc.ksiaznica.szczecin.pl//Content/5407/GK_1958_236.djvu
  caused by:
URI path begins with multiple slashes"
"0940427","https://metis.europeana.eu/dataset/edit/0940427","14165","Federacja Bibliotek Cyfrowych",,"/0940427/_nn9qTv7","2017-11-30T09:02:55.188+01:00","TEXT","1","A","edm:isShownBy","http://www.pbc.rzeszow.pl/Content/7485/01_0001.thumb","http://www.pbc.rzeszow.pl/","2023-11-02T14:03:28.236+01:00","Problem while processing http://www.pbc.rzeszow.pl/Content/7485/01_0001.thumb
  caused by:
Download failed of resource http://www.pbc.rzeszow.pl/Content/7485/01_0001.thumb. Status code 500 (message: Internal Server Error)."
"0940427","https://metis.europeana.eu/dataset/edit/0940427","14165","Federacja Bibliotek Cyfrowych",,"/0940427/_nntp6k1","2017-11-30T09:34:21.06+01:00","IMAGE","0","A","edm:isShownBy","http://www.pbc.rzeszow.pl/Content/9405/025.djvu","http://www.pbc.rzeszow.pl/","2023-11-02T14:03:22.899+01:00","Problem while processing http://www.pbc.rzeszow.pl/Content/9405/025.djvu
  caused by:
Download failed of resource http://www.pbc.rzeszow.pl/Content/9405/025.djvu. Status code 500 (message: Internal Server Error)."
"0940428","https://metis.europeana.eu/dataset/edit/0940428","49045","Federacja Bibliotek Cyfrowych",,"/0940428/_nn5pblR","2017-11-30T11:26:02.516+01:00","TEXT","2","A","edm:isShownBy","http://dlibra.karta.org.pl/Content/51420/PAH_27.07.007.djvu","http://dlibra.karta.org.pl/","2023-11-02T13:46:32.258+01:00","Problem while processing http://dlibra.karta.org.pl/Content/51420/PAH_27.07.007.djvu
  caused by:
Download failed of resource http://dlibra.karta.org.pl/Content/51420/PAH_27.07.007.djvu. Status code 404 (message: )."
"0940430","https://metis.europeana.eu/dataset/edit/0940430","4425","Federacja Bibliotek Cyfrowych",,"/0940430/_nn5q50T","2017-11-30T11:03:58.904+01:00","TEXT","1","A","edm:isShownBy","http://suw.biblos.pk.edu.pl/resourceDetails&rId=56669","http://suw.biblos.pk.edu.pl/","2023-11-02T14:03:24.981+01:00","Problem while processing http://suw.biblos.pk.edu.pl/resourceDetails&rId=56669
  caused by:
Read timed out"
"0940430","https://metis.europeana.eu/dataset/edit/0940430","4425","Federacja Bibliotek Cyfrowych",,"/0940430/_nnRRnTd","2017-11-30T11:04:04.346+01:00","TEXT","1","A","edm:isShownBy","http://suw.biblos.pk.edu.pl/resourceDetails&rId=65291","http://suw.biblos.pk.edu.pl/","2023-11-02T14:03:35.032+01:00","Problem while processing http://suw.biblos.pk.edu.pl/resourceDetails&rId=65291
  caused by:
Read timed out"
"0940432","https://metis.europeana.eu/dataset/edit/0940432","41629","Federacja Bibliotek Cyfrowych",,"/0940432/_nnnR0Vg","2017-11-30T11:34:37.957+01:00","TEXT","0","A","edm:isShownBy","http://fbc.pionier.net.pl/thumbnails/nnnR0Vg","http://fbc.pionier.net.pl/","2023-11-02T13:47:06.787+01:00","Problem while processing http://fbc.pionier.net.pl/thumbnails/nnnR0Vg
  caused by:
Download failed of resource http://fbc.pionier.net.pl/thumbnails/nnnR0Vg. Status code 404 (message: Not Found)."
"0940438","https://metis.europeana.eu/dataset/edit/0940438","2415","Federacja Bibliotek Cyfrowych",,"/0940438/_nnbR263","2017-11-30T08:11:29.754+01:00","TEXT","0","A","edm:isShownBy","http://dlibra.bg.uwm.edu.pl/Content/567","http://dlibra.bg.uwm.edu.pl/","2023-11-02T14:02:43.944+01:00","Problem while processing http://dlibra.bg.uwm.edu.pl/Content/567
  caused by:
Connect to http://dlibra.bg.uwm.edu.pl:80 [dlibra.bg.uwm.edu.pl/213.184.9.78] failed: Connect timed out"
"0940438","https://metis.europeana.eu/dataset/edit/0940438","2415","Federacja Bibliotek Cyfrowych",,"/0940438/_nnffxvX","2017-11-30T08:14:18.263+01:00","TEXT","0","A","edm:isShownBy","http://dlibra.bg.uwm.edu.pl/Content/1518","http://dlibra.bg.uwm.edu.pl/","2023-11-02T14:02:50.949+01:00","Problem while processing http://dlibra.bg.uwm.edu.pl/Content/1518
  caused by:
Connect to http://dlibra.bg.uwm.edu.pl:80 [dlibra.bg.uwm.edu.pl/213.184.9.78] failed: Connect timed out"
"0940440","https://metis.europeana.eu/dataset/edit/0940440","11668","Federacja Bibliotek Cyfrowych",,"/0940440/_nnhp78f","2017-11-30T08:37:26.116+01:00","TEXT","1","A","edm:isShownBy","http://cyfrowa.chbp.chelm.pl/Content/1343/z0009.djvu","http://cyfrowa.chbp.chelm.pl/","2023-11-02T13:51:28.967+01:00","Problem while processing http://cyfrowa.chbp.chelm.pl/Content/1343/z0009.djvu
  caused by:
cyfrowa.chbp.chelm.pl: Name or service not known"
"0940440","https://metis.europeana.eu/dataset/edit/0940440","11668","Federacja Bibliotek Cyfrowych",,"/0940440/_nnhpfW4","2017-11-30T08:39:51.342+01:00","TEXT","1","A","edm:isShownBy","http://cyfrowa.chbp.chelm.pl/Content/2463/Wiestnik0005.djvu","http://cyfrowa.chbp.chelm.pl/","2023-11-02T13:51:10.447+01:00","Problem while processing http://cyfrowa.chbp.chelm.pl/Content/2463/Wiestnik0005.djvu
  caused by:
cyfrowa.chbp.chelm.pl: Name or service not known"
"0940444","https://metis.europeana.eu/dataset/edit/0940444","10572","Federacja Bibliotek Cyfrowych","Biblioteka Cyfrowa Politechniki Lubelskiej","/0940444/_nnm81W4","2017-11-30T08:33:53.083+01:00","TEXT","2","0","edm:isShownBy","http://bc.pollub.pl/Content/10633/BN_80_5961_09.pdf","http://bc.pollub.pl/","2023-11-02T13:55:41.017+01:00","Problem while processing http://bc.pollub.pl/Content/10633/BN_80_5961_09.pdf
  caused by:
Download failed of resource http://bc.pollub.pl/Content/10633/BN_80_5961_09.pdf. Status code 500 (message: Internal Server Error)."
"0940444","https://metis.europeana.eu/dataset/edit/0940444","10572","Federacja Bibliotek Cyfrowych","Biblioteka Cyfrowa Politechniki Lubelskiej","/0940444/_nnmSdRs","2017-11-30T08:34:56.21+01:00","TEXT","2","0","edm:isShownBy","http://bc.pollub.pl/Content/9920/BN_72_4581_07.pdf","http://bc.pollub.pl/","2023-11-02T13:55:46.381+01:00","Problem while processing http://bc.pollub.pl/Content/9920/BN_72_4581_07.pdf
  caused by:
Download failed of resource http://bc.pollub.pl/Content/9920/BN_72_4581_07.pdf. Status code 500 (message: Internal Server Error)."
"0940446","https://metis.europeana.eu/dataset/edit/0940446","2198","Federacja Bibliotek Cyfrowych",,"/0940446/_nnbvZ6s","2017-11-30T08:15:05.582+01:00","TEXT","2","A","edm:isShownBy","http://bc.cyfrowagalicja.pl/Content/395/16.djvu","http://bc.cyfrowagalicja.pl/","2023-11-02T13:47:47.156+01:00","Problem while processing http://bc.cyfrowagalicja.pl/Content/395/16.djvu
  caused by:
Connect to http://bc.cyfrowagalicja.pl:80 [bc.cyfrowagalicja.pl/85.117.1.98] failed: Connect timed out"
"0940446","https://metis.europeana.eu/dataset/edit/0940446","2198","Federacja Bibliotek Cyfrowych",,"/0940446/_nnbvq1z","2017-11-30T08:15:40.364+01:00","TEXT","2","A","edm:isShownBy","http://bc.cyfrowagalicja.pl/Content/963/56.djvu","http://bc.cyfrowagalicja.pl/","2023-11-02T13:47:54.16+01:00","Problem while processing http://bc.cyfrowagalicja.pl/Content/963/56.djvu
  caused by:
Connect to http://bc.cyfrowagalicja.pl:80 [bc.cyfrowagalicja.pl/85.117.1.98] failed: Connect timed out"
"0940447","https://metis.europeana.eu/dataset/edit/0940447","6396","Federacja Bibliotek Cyfrowych",,"/0940447/_nntdk9p","2017-11-30T08:18:50.666+01:00","TEXT","1","A","edm:isShownBy","http://bbc.mbp.org.pl/Content/5090/1.djvu","http://bbc.mbp.org.pl/","2023-11-02T14:05:35.296+01:00","Problem while processing http://bbc.mbp.org.pl/Content/5090/1.djvu
  caused by:
Connect to http://bbc.mbp.org.pl:80 [bbc.mbp.org.pl/185.40.115.234] failed: Connect timed out"
"0940447","https://metis.europeana.eu/dataset/edit/0940447","6396","Federacja Bibliotek Cyfrowych",,"/0940447/_nntdtv8","2017-11-30T08:22:13.796+01:00","TEXT","1","A","edm:isShownBy","http://bbc.mbp.org.pl/Content/4615/44_1.djvu","http://bbc.mbp.org.pl/","2023-11-02T14:05:42.301+01:00","Problem while processing http://bbc.mbp.org.pl/Content/4615/44_1.djvu
  caused by:
Connect to http://bbc.mbp.org.pl:80 [bbc.mbp.org.pl/185.40.115.234] failed: Connect timed out"
"09426","https://metis.europeana.eu/dataset/edit/09426","51955","AcrossLimits Ltd",,"/09426/6ADB02B2DC95A0D378FDDA9C785C2D18526BBB61","1970-01-01T01:00:00+01:00","IMAGE","1","0","edm:isShownAt","http://expo.acrosslimits.com/resources.php?action=viewResource&ID=19898","http://expo.acrosslimits.com/","2023-11-02T14:06:54.84+01:00","Problem while processing http://expo.acrosslimits.com/resources.php?action=viewResource&ID=19898
  caused by:
Download failed of resource http://expo.acrosslimits.com/resources.php?action=viewResource&ID=19898. Status code 404 (message: Not Found)."
"09426","https://metis.europeana.eu/dataset/edit/09426","51955","AcrossLimits Ltd",,"/09426/B37C2D0F762BD7AA8AF52806317DE7A64604906D","1970-01-01T01:00:00+01:00","IMAGE","1","0","edm:isShownAt","http://expo.acrosslimits.com/resources.php?action=viewResource&ID=25632","http://expo.acrosslimits.com/","2023-11-02T14:06:49.689+01:00","Problem while processing http://expo.acrosslimits.com/resources.php?action=viewResource&ID=25632
  caused by:
Download failed of resource http://expo.acrosslimits.com/resources.php?action=viewResource&ID=25632. Status code 404 (message: Not Found)."
"0943105","https://metis.europeana.eu/dataset/edit/0943105","89","Public Library Pencho Slaveykov",,"/0943105/848699EF5396761CE6480F454942AFCAD1BBEB8D","1970-01-01T01:00:00+01:00","IMAGE","2","0","edm:isShownAt","http://www.libdobrich.bg/files/digital/images/1541f.jpg","http://www.libdobrich.bg/","2023-11-02T14:01:55.345+01:00","Problem while processing http://www.libdobrich.bg/files/digital/images/1541f.jpg
  caused by:
Download failed of resource http://www.libdobrich.bg/files/digital/images/1541f.jpg. Status code 404 (message: Not Found)."
"0943105","https://metis.europeana.eu/dataset/edit/0943105","89","Public Library Pencho Slaveykov",,"/0943105/848699EF5396761CE6480F454942AFCAD1BBEB8D","1970-01-01T01:00:00+01:00","IMAGE","2","0","edm:isShownBy","http://www.libdobrich.bg/files/digital/images/1541f.jpg","http://www.libdobrich.bg/","2023-11-02T14:01:55.345+01:00","Problem while processing http://www.libdobrich.bg/files/digital/images/1541f.jpg
  caused by:
Download failed of resource http://www.libdobrich.bg/files/digital/images/1541f.jpg. Status code 404 (message: Not Found)."
"0943105","https://metis.europeana.eu/dataset/edit/0943105","89","Public Library Pencho Slaveykov",,"/0943105/F5665183CF2885F60906F7D27FB1CA74E7A7F170","1970-01-01T01:00:00+01:00","IMAGE","2","0","edm:isShownAt","http://www.libdobrich.bg/files/digital/images/1501f.jpg","http://www.libdobrich.bg/","2023-11-02T14:01:18.869+01:00","Problem while processing http://www.libdobrich.bg/files/digital/images/1501f.jpg
  caused by:
Download failed of resource http://www.libdobrich.bg/files/digital/images/1501f.jpg. Status code 404 (message: Not Found)."
"0943105","https://metis.europeana.eu/dataset/edit/0943105","89","Public Library Pencho Slaveykov",,"/0943105/F5665183CF2885F60906F7D27FB1CA74E7A7F170","1970-01-01T01:00:00+01:00","IMAGE","2","0","edm:isShownBy","http://www.libdobrich.bg/files/digital/images/1501f.jpg","http://www.libdobrich.bg/","2023-11-02T14:01:18.869+01:00","Problem while processing http://www.libdobrich.bg/files/digital/images/1501f.jpg
  caused by:
Download failed of resource http://www.libdobrich.bg/files/digital/images/1501f.jpg. Status code 404 (message: Not Found)."
"100","https://metis.europeana.eu/dataset/edit/100","26","National Library of Scotland","","/100/_Resource_74481668","2019-06-20T09:31:38.803+02:00","TEXT","3","0","edm:isShownAt","https://digital.nls.uk/74481668","https://digital.nls.uk/","2023-11-02T14:36:01.813+01:00","Problem while processing https://digital.nls.uk/74481668
  caused by:
Read timed out"
"100","https://metis.europeana.eu/dataset/edit/100","26","National Library of Scotland","","/100/_Resource_75172958","2019-06-20T09:31:38.879+02:00","TEXT","2","A","edm:isShownAt","https://digital.nls.uk/75172958","https://digital.nls.uk/","2023-11-02T14:35:51.568+01:00","Problem while processing https://digital.nls.uk/75172958
  caused by:
Read timed out"
"1007","https://metis.europeana.eu/dataset/edit/1007","1709","Greek Aggregator SearchCulture.gr | National Documentation Centr","","/1007/https___www_searchculture_gr_aggregator_edm_artaRepository_000154_104","2023-10-26T11:13:53.512+02:00","IMAGE","3","A","edm:isShownAt","https://arta.repository.gr/jsonitems/104","https://arta.repository.gr/","2023-11-02T14:43:21.777+01:00","Problem while processing https://arta.repository.gr/jsonitems/104
  caused by:
Download failed of resource https://arta.repository.gr/jsonitems/104. Status code 404 (message: Not Found)."
"1007","https://metis.europeana.eu/dataset/edit/1007","1709","Greek Aggregator SearchCulture.gr | National Documentation Centr","","/1007/https___www_searchculture_gr_aggregator_edm_artaRepository_000154_3584","2023-10-26T11:13:53.512+02:00","IMAGE","3","B","edm:isShownAt","https://arta.repository.gr/jsonitems/102","https://arta.repository.gr/","2023-11-02T14:43:10.791+01:00","Problem while processing https://arta.repository.gr/jsonitems/102
  caused by:
Download failed of resource https://arta.repository.gr/jsonitems/102. Status code 404 (message: Not Found)."
"106","https://metis.europeana.eu/dataset/edit/106","1923","National Library of Scotland","","/106/_Resource_79173658","2019-09-04T18:54:23.515+02:00","TEXT","4","0","edm:isShownAt","https://digital.nls.uk/79173658","https://digital.nls.uk/","2023-11-02T14:22:32.924+01:00","Problem while processing https://digital.nls.uk/79173658
  caused by:
Read timed out"
"10616","https://metis.europeana.eu/dataset/edit/10616","46","Deutsche Welle",,"/10616/dw_article_0__5809305_00_html_maca_de_podcast_film_3720_xml_mrss","2014-12-05T13:18:03.818+01:00","SOUND","1","0","edm:isShownAt","http://www.dw-world.de/dw/article/0,,5809305,00.html?maca=de-podcast_film-3720-xml-mrss","http://www.dw-world.de/","2023-11-02T13:52:38.475+01:00","Problem while processing http://www.dw-world.de/dw/article/0,,5809305,00.html?maca=de-podcast_film-3720-xml-mrss
  caused by:
Maximum redirects (3) exceeded
  caused by:
Maximum redirects (3) exceeded"
"10616","https://metis.europeana.eu/dataset/edit/10616","46","Deutsche Welle",,"/10616/dw_article_0__5832801_00_html_maca_de_podcast_film_3720_xml_mrss","2014-12-05T13:18:03.819+01:00","SOUND","1","0","edm:isShownAt","http://www.dw-world.de/dw/article/0,,5832801,00.html?maca=de-podcast_film-3720-xml-mrss","http://www.dw-world.de/","2023-11-02T13:52:11.256+01:00","Problem while processing http://www.dw-world.de/dw/article/0,,5832801,00.html?maca=de-podcast_film-3720-xml-mrss
  caused by:
Maximum redirects (3) exceeded
  caused by:
Maximum redirects (3) exceeded"
"10618","https://metis.europeana.eu/dataset/edit/10618","10","Deutsche Welle",,"/10618/dw_article_0__3539221_00_html_maca_de_podcast_zeitreise_klassik_im_gespraech_2221_xml_mrss","2014-12-05T13:25:56.079+01:00","SOUND","1","0","edm:isShownAt","http://www.dw-world.de/dw/article/0,,3539221,00.html?maca=de-podcast_zeitreise_klassik-im-gespraech-2221-xml-mrss","http://www.dw-world.de/","2023-11-02T14:11:29.46+01:00","Problem while processing http://www.dw-world.de/dw/article/0,,3539221,00.html?maca=de-podcast_zeitreise_klassik-im-gespraech-2221-xml-mrss
  caused by:
Maximum redirects (3) exceeded
  caused by:
Maximum redirects (3) exceeded"
